"","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre","multiple_artists"
"112","2BWIhAOGhnA7hR6YvXCPsC","Frank Turner","England Keep My Bones (Deluxe Edition)","Rivers",26,274133,FALSE,0.279,0.498,"E",-8.52,"major",0.035,0.217,0,0.348,0.492,183.874,"4","acoustic",FALSE
"113","28WClWvliFajAplluwtX2J","Jason Mraz","YES!","Long Drive",43,230746,FALSE,0.527,0.578,"G",-8.65,"major",0.0327,0.197,3.34e-05,0.102,0.405,148.134,"4","acoustic",FALSE
"114","32gazF6n0vQfcaLLCE3Cp3","Boyce Avenue","Right Here Waiting","Right Here Waiting",51,248483,FALSE,0.456,0.285,"C",-7.999,"major",0.0298,0.856,4.26e-06,0.192,0.228,177.561,"3","acoustic",FALSE
"115","1Llvr4v5Y0rZtm494ak7oh","Boyce Avenue","Cover Sessions, Vol. 2","The One That Got Away",45,247704,FALSE,0.655,0.502,"G#/Ab",-7.962,"major",0.0349,0.579,0,0.117,0.368,123.931,"4","acoustic",FALSE
"116","5PusZRYXN29yDQOzDMzSJK","Masaharu Fukuyama","LION","アクセス",27,263266,FALSE,0.615,0.545,"G",-12.572,"major",0.0268,0.383,2.9e-06,0.16,0.47,110.335,"3","acoustic",FALSE
"117","7KqahQEtWTG2xPKE4Kriad","Masaharu Fukuyama","伝言","追憶の雨の中 (Original Version)",27,238866,FALSE,0.345,0.919,"D",-8.154,"major",0.0751,0.189,0,0.17,0.407,174.147,"4","acoustic",FALSE
"118","5WhHTK5wyuY14tiHWuoH4G","Frank Turner","FTHC (Deluxe)","Little Life",25,215586,FALSE,0.609,0.693,"A",-6.395,"major",0.0273,0.000315,0,0.3,0.452,119.992,"4","acoustic",FALSE
"119","73Zqgqez3FbGjeGRhSkw0O","Days N Daze","Ward Off the Vultures","Kick Your Lawyer in the Face",26,140560,TRUE,0.555,0.508,"C",-12.851,"major",0.108,0.361,0.000968,0.12,0.961,122.037,"4","acoustic",FALSE
"120","5Bfdu7gVB7njCCCQHC0kkI","Days N Daze","Show Me the Blueprints.","Fast Track",26,144009,FALSE,0.446,0.621,"A#/Bb",-5.065,"major",0.037,0.721,0,0.0881,0.867,113.896,"4","acoustic",FALSE
"121","5ieA3sRjDvak7oTrbrR6mV","Frank Turner","Songbook","Four Simple Words",25,297093,TRUE,0.335,0.881,"C",-6.48,"major",0.0934,0.00805,0,0.11,0.173,96.9,"4","acoustic",FALSE
"122","4Ds4bq6aqOSAp1T7DikOi4","Criolo","Ainda Há Tempo","Ainda Há Tempo",44,318360,FALSE,0.58,0.8,"F#/Gb",-7.528,"major",0.345,0.281,0,0.0708,0.483,81.303,"4","afrobeat",FALSE
"123","7nYbKsvhM88mHCmFsAIQVp","Criolo","Fellini","Fellini",42,171989,FALSE,0.805,0.746,"C#/Db",-5.211,"minor",0.185,0.238,0,0.215,0.717,127.922,"4","afrobeat",FALSE
"124","7gVNP7rI9UBZndge0ulKfL","Criolo","Nó na Orelha","Lion Man",46,205440,FALSE,0.582,0.66,"G",-4.988,"minor",0.0544,0.399,0,0.127,0.484,83.789,"4","afrobeat",FALSE
"125","1hLvWelTny8vttEEZIXVjw","Criolo","Espiral de Ilusão","Espiral de Ilusão",44,220800,FALSE,0.776,0.314,"D",-9.513,"major",0.034,0.881,0.000723,0.139,0.476,124.055,"4","afrobeat",FALSE
"126","660JNfrBV1K41iYGOh7ClC","Criolo","Sobre Viver","Yemanjá Chegou",43,258359,FALSE,0.711,0.515,"D",-8.238,"minor",0.0514,0.679,0.000324,0.0971,0.679,90.91,"4","afrobeat",FALSE
"127","1Vc0GbabaIukvQZeQTrNQc","BaianaSystem","Terapia","Terapia",39,261400,FALSE,0.79,0.814,"A",-6.358,"minor",0.0268,0.243,0.0102,0.528,0.914,124.03,"4","afrobeat",FALSE
"128","1bBO92RtVTlJlfxuVaLek8","Plastilina Mosh","Hola Chicuelos","Aló",40,244933,FALSE,0.797,0.609,"A#/Bb",-10.537,"major",0.131,0.00375,0.0191,0.128,0.913,142.035,"4","afrobeat",FALSE
"129","00LmM2QLGpfb5NC7PC7qqZ","Criolo","Ainda Há Tempo","Vasilhame",43,172440,FALSE,0.506,0.876,"D",-5.877,"minor",0.316,0.194,1.86e-06,0.353,0.676,124.218,"5","afrobeat",FALSE
"130","0pY5jjQucjJg3pqAbHhGkW","Criolo","Nó na Orelha","Sucrilhos",46,240226,FALSE,0.788,0.574,"C",-9.068,"major",0.319,0.0626,0,0.203,0.764,160.027,"4","afrobeat",FALSE
"131","3ARDVYRmYJx1FrvR9Zlwp2","Criolo","Ainda Há Tempo","Chuva Ácida",39,180000,FALSE,0.708,0.782,"A",-6.419,"major",0.284,0.0507,0,0.251,0.717,94.038,"4","afrobeat",FALSE
"132","0J4hFHpfCAlJOdrtcm04vz","Criolo","Ainda Há Tempo","Breaco",40,177240,FALSE,0.619,0.781,"C#/Db",-6.548,"major",0.333,0.148,0,0.183,0.728,182.026,"4","afrobeat",FALSE
"133","7cAxwshLN1yidrBlDePrYW","Criolo","Ainda Há Tempo","É o Teste",41,279720,FALSE,0.66,0.728,"A#/Bb",-6.177,"minor",0.337,0.178,0,0.0516,0.594,91.101,"4","afrobeat",FALSE
"134","1SV0orNlJMONEKfQ9QEUrh","Criolo","Ainda Há Tempo","Até Me Emocionei",38,175800,FALSE,0.772,0.789,"E",-7.159,"minor",0.298,0.101,0,0.0575,0.549,84.96,"4","afrobeat",FALSE
"135","1YuVO6AipAn5U1VoG1RBGN","Criolo","Ainda Há Tempo","Demorô",37,138480,FALSE,0.755,0.709,"C#/Db",-5.066,"minor",0.289,0.0528,0,0.0825,0.657,140.989,"4","afrobeat",FALSE
"136","0mW4qfi2vus7qErr9jAeFJ","BaianaSystem","Duas Cidades","Duas Cidades",44,226040,FALSE,0.789,0.899,"F#/Gb",-6.363,"major",0.138,0.125,0,0.103,0.847,97.999,"4","afrobeat",FALSE
"137","3hhC43A13GnvLnvhSXemhN","Criolo","Nó na Orelha","Mariô",41,217400,FALSE,0.763,0.577,"A#/Bb",-7.085,"minor",0.125,0.0875,0.00163,0.101,0.658,90.015,"4","afrobeat",FALSE
"138","098WwIoAtjDQwcpuEHAlrr","Criolo","Sobre Viver","Pretos Ganhando Dinheiro Incomoda Demais",48,198920,FALSE,0.637,0.715,"C",-7.032,"minor",0.074,0.0518,4.65e-05,0.122,0.347,109.859,"4","afrobeat",FALSE
"139","3AJ0MFDt4OSknQ5D9Jlo4l","Criolo","Nó na Orelha","Samba Sambei",37,222560,FALSE,0.87,0.737,"B",-8.372,"major",0.126,0.268,0.00369,0.0504,0.952,136.07,"4","afrobeat",FALSE
"140","633yLLOTvQTEdvDD4XVnsw","Criolo","Espiral de Ilusão","Menino Mimado",44,227640,FALSE,0.83,0.604,"C",-5.25,"minor",0.0355,0.563,0.00108,0.221,0.82,144.008,"4","afrobeat",FALSE
"141","31RfYWiC3WcExsZtqDMvdS","Criolo","Sobre Viver","Aprendendo a Sobreviver",41,212826,FALSE,0.817,0.619,"F",-6.922,"minor",0.0542,0.263,0.00317,0.0889,0.614,103.041,"4","afrobeat",FALSE
"142","5Xv3XHAt8gkT6hVDXZGcuG","Criolo","Viva Tim Maia","Primavera (Vai Chuva)",41,244533,FALSE,0.573,0.859,"A",-4.346,"major",0.0473,0.108,3.04e-05,0.0779,0.521,147.906,"4","afrobeat",FALSE
"143","0gKBYJ8xmhWjpBzlPPKUoj","Criolo","Espiral de Ilusão","Nas Águas",41,235560,FALSE,0.753,0.653,"F",-5.511,"major",0.0508,0.76,8.56e-06,0.0756,0.706,115.802,"4","afrobeat",FALSE
"144","3A4Y4uYIIt7VoSugv1OELL","Criolo","Convoque Seu Buda","Plano de Voo",41,218880,FALSE,0.571,0.69,"G#/Ab",-8.18,"minor",0.542,0.299,0,0.103,0.228,155.991,"4","afrobeat",FALSE
"145","5XJMVJoq9otQBf2lMbxagJ","Criolo","Nó na Orelha","Freguês da Meia Noite",39,249600,FALSE,0.634,0.393,"G",-9.583,"major",0.0283,0.35,0.000987,0.151,0.54,87.996,"4","afrobeat",FALSE
"146","1NF3eG2IpxKzR3jqMdR60O","Criolo","Espiral de Ilusão","Hora da Decisão",37,248520,FALSE,0.731,0.575,"A",-6.252,"minor",0.041,0.703,0,0.121,0.704,143.986,"4","afrobeat",FALSE
"147","2zQt5C0AIv27RhfJCRZdZ4","BaianaSystem","Duas Cidades","Jah Jah Revolta, Pt. 2",39,309493,FALSE,0.776,0.8,"G#/Ab",-4.704,"minor",0.0438,0.00631,0.0731,0.35,0.583,143.989,"4","afrobeat",FALSE
"148","4kSYNMfWnruGsc9knR15xV","BaianaSystem","Duas Cidades","Dia da Caça",38,269986,FALSE,0.486,0.867,"C#/Db",-5.237,"major",0.0892,0.129,0.00176,0.0731,0.358,109.003,"4","afrobeat",FALSE
"149","0d23nai9JamDpc48xhyeRt","Criolo","Convoque Seu Buda","Fio de Pumo (Padê Onã)",42,249960,FALSE,0.77,0.819,"G",-6.487,"major",0.0703,0.0191,0.0133,0.377,0.732,92.996,"4","afrobeat",FALSE
"150","6nFxTIa7abSSk8GzZFO1zB","Criolo","Convoque Seu Buda","Pegue Pra Ela",37,265200,FALSE,0.611,0.738,"E",-7.341,"minor",0.0443,0.142,0.00837,0.0575,0.725,119.791,"4","afrobeat",FALSE
"151","2CTzBqhD3xitdqHzEaGoiz","Criolo","Espiral de Ilusão","Filha do Maneco",37,105360,FALSE,0.674,0.518,"C",-6.658,"major",0.0806,0.733,3.81e-06,0.085,0.554,133.935,"5","afrobeat",FALSE
"152","7oSCgig81QrE0hr6weiwgc","Criolo","Espiral de Ilusão","Cria de Favela",36,171480,FALSE,0.692,0.749,"G",-4.948,"major",0.0427,0.442,7.13e-05,0.132,0.7,111.986,"4","afrobeat",FALSE
"153","0Hr2RaY7XnE0Qj7ljHGfMw","Criolo","Espiral de Ilusão","Boca Fofa",36,140280,FALSE,0.717,0.784,"F#/Gb",-5.138,"minor",0.0353,0.73,0.0126,0.0851,0.978,168.146,"4","afrobeat",FALSE
"154","4BKI37hGrod94ofXtVycYL","Criolo","Espiral de Ilusão","Calçada",37,206760,FALSE,0.817,0.771,"F",-5.132,"major",0.087,0.704,0,0.0885,0.76,111.099,"4","afrobeat",FALSE
"155","7BEjw8UVIjhXw26bWkFHQA","Criolo","Etérea","Etérea",32,253097,FALSE,0.824,0.72,"F#/Gb",-8.189,"minor",0.142,0.416,0.101,0.102,0.374,116.982,"4","afrobeat",FALSE
"156","6ET453QCZCnhN7cb5zZoqf","BaianaSystem","Cabeça de Papel","Cabeça de Papel",37,149720,FALSE,0.724,0.833,"D",-6.962,"major",0.0705,0.289,0.000242,0.0991,0.875,144.999,"4","afrobeat",FALSE
"157","31p1i3XDY9W8ORcDXmA17Q","BaianaSystem","Invisível","Invisível",36,195040,FALSE,0.725,0.618,"A",-9.842,"minor",0.046,0.325,0.000133,0.384,0.479,112.681,"5","afrobeat",FALSE
"158","3ayGhSSsgy1PyvJi6Np0CH","Jorge Drexler","Mediterráneo","Mediterráneo",33,206999,FALSE,0.585,0.588,"A",-8.147,"minor",0.115,0.405,5.19e-06,0.321,0.429,100.808,"3","afrobeat",FALSE
"159","0afpxm7xkeXwj7KYzmS5Uc","Criolo","Viva Tim Maia","Me Dê Motivo",33,267853,FALSE,0.864,0.623,"F",-5.966,"major",0.0344,0.452,0.00967,0.105,0.84,132.008,"4","afrobeat",FALSE
"160","6SdaB4qWrwFG5goKg3NbVj","BaianaSystem","Forasteiro","Forasteiro",35,210373,FALSE,0.685,0.732,"A",-8.589,"minor",0.0322,0.00506,0.778,0.064,0.856,127.999,"4","afrobeat",FALSE
"161","3dCA1AG1JPlF848jihvVsE","Plastilina Mosh","Hola Chicuelos","Oxidados",35,148000,FALSE,0.483,0.994,"E",-6.676,"minor",0.0762,0.000444,0.765,0.057,0.702,182.051,"4","afrobeat",FALSE
"162","0YM62MzsqtMsbCS0E89bvx","Los Amigos Invisibles","Commercial","Sueño Erótico",35,242373,FALSE,0.683,0.823,"A",-6.475,"major",0.0559,0.138,0.067,0.176,0.837,120.03,"4","afrobeat",FALSE
"163","3HPfcQxliHRPkDZPFHH0JE","Criolo","Povo Guerreiro","Povo Guerreiro",34,219071,FALSE,0.793,0.658,"D",-6.332,"major",0.0552,0.652,1.11e-06,0.082,0.96,114.039,"4","afrobeat",FALSE
"164","0VjyKaDsZ29g00cvIywo5t","BaianaSystem","O Futuro Não Demora","Navio",35,339413,FALSE,0.591,0.873,"C#/Db",-6.877,"minor",0.111,0.105,0.0181,0.0676,0.882,162.121,"4","afrobeat",FALSE
"165","7zMJ0Pgmv9Jcx1skiTp3RV","Criolo","Ainda Há Tempo","No Sapatinho",35,303120,FALSE,0.702,0.689,"E",-6.112,"minor",0.221,0.152,0,0.0878,0.242,84.063,"4","afrobeat",FALSE
"166","3169PUGpN64JNpAhR5PW4Y","Los Amigos Invisibles","Super Pop Venezuela","Amar Es Algo Más",36,426306,FALSE,0.692,0.746,"G",-6.359,"minor",0.0362,0.393,0.000496,0.257,0.613,107.981,"4","afrobeat",FALSE
"167","2abpx1FO9dhMg16Q59iWL4","Criolo","Nó na Orelha","Samba Sambei (Dub Mix)",32,220653,FALSE,0.795,0.664,"B",-10.679,"major",0.0519,0.188,0.89,0.172,0.854,136.029,"4","afrobeat",FALSE
"168","31P1OdwMwFh8b6kGjdLUZV","Criolo","Viva Tim Maia","Chocolate",34,181013,FALSE,0.759,0.79,"B",-4.355,"minor",0.0656,0.264,3.91e-05,0.0707,0.914,135.953,"4","afrobeat",FALSE
"169","5K0z3idLxEFY0tv82NeMPe","Criolo","Criolo E Emicida Ao Vivo (Live)","Mariô - Live",33,267480,FALSE,0.572,0.874,"F",-7.523,"minor",0.127,0.525,8.57e-06,0.711,0.681,94.006,"4","afrobeat",FALSE
"170","0uWCzZzI1A2yxreko4iEib","Plastilina Mosh","Tasty + B Sides","Human Disco Ball",35,214960,FALSE,0.797,0.99,"B",-8.001,"minor",0.0458,0.000375,0.419,0.0333,0.926,125.023,"4","afrobeat",FALSE
"171","6LcDgsJUPj70eb0NONh5q6","BaianaSystem","Duas Cidades","Bala na Agulha",36,247000,FALSE,0.688,0.864,"A#/Bb",-4.957,"minor",0.151,0.269,0.000172,0.0357,0.667,180.052,"4","afrobeat",FALSE
"172","1q8NdCAQ9QUjpYiqzdd3mv","Calle 13","Calle 13 (Explicit Version)","Atrévete-Te-Te",75,239306,TRUE,0.829,0.878,"A",-5.951,"major",0.101,0.0959,0,0.776,0.883,87.991,"4","afrobeat",FALSE
"173","4CA1DhfgMg9iRDibIgTu1f","Criolo","Espiral de Ilusão - Deluxe Edition","4 da Manhã – Deluxe Edition",30,213480,FALSE,0.6,0.476,"C",-8.558,"minor",0.084,0.7,0.00488,0.104,0.572,142.033,"4","afrobeat",FALSE
"174","5mvGbNjKaqB63vFdN2MZ7m","Jorge Drexler","Bailar en la cueva","Organdí",31,400362,FALSE,0.531,0.249,"D",-10.041,"major",0.0866,0.759,0.0812,0.0909,0.106,104.039,"4","afrobeat",FALSE
"175","2rrptPZG55VZPKE2LzLFsO","Los Amigos Invisibles","El Paradise","Eres Mis Ganas",35,315600,FALSE,0.562,0.876,"F",-4.999,"minor",0.0356,0.00127,0.00513,0.265,0.547,124.003,"4","afrobeat",FALSE
"176","4iCQH7UCZiB1Tj35BPKFoN","Calle 13","Los De Atrás Vienen Conmigo","Bienvenidos A Mi Mundo",33,237026,TRUE,0.658,0.715,"A#/Bb",-7.416,"minor",0.269,0.0174,0,0.307,0.543,189.895,"4","afrobeat",FALSE
"177","5LgIR0Fzfc9vJy2Yx4WI0P","Jorge Drexler","Sea","Crece",31,190600,FALSE,0.649,0.51,"F",-11.928,"major",0.228,0.466,0.00202,0.0983,0.476,174.931,"3","afrobeat",FALSE
"178","09CcTt968KvhCgNMfoWgsl","Criolo","Duas de Cinco","Cóccix-ência",31,289947,FALSE,0.564,0.903,"C#/Db",-6.173,"major",0.0786,0.0221,0.00198,0.3,0.568,164.047,"4","afrobeat",FALSE
"179","6sJRYw9CnzDyZ3mBOAVtNN","Los Amigos Invisibles","Commercial","Dulce",33,303213,FALSE,0.758,0.819,"B",-5.945,"minor",0.0528,0.0646,0.000168,0.138,0.827,117.971,"4","afrobeat",FALSE
"180","4Gk58WahIU0EfGR6P0T8Tm","Jorge Drexler","Amar la trama","La nieve en la bola de nieve",30,295866,FALSE,0.457,0.231,"D",-17.316,"major",0.0597,0.759,0.523,0.11,0.444,133.083,"4","afrobeat",FALSE
"181","3T7LettdukEd5Kf1s6MII4","BaianaSystem","OXEAXEEXU","Raminho",31,78880,FALSE,0.588,0.711,"C",-8.105,"major",0.038,0.924,0.00698,0.31,0.951,145.818,"3","afrobeat",FALSE
"182","32XyUNQGL33AqoRBNlW4OS","BaianaSystem","BaianaSystem","Oxe, Como Era Doce",31,247226,FALSE,0.69,0.695,"D",-10.241,"major",0.036,0.0186,0.00351,0.456,0.564,106.032,"4","afrobeat",FALSE
"183","1wLaZctzZCnr9NJNZOjcVY","Jorge Drexler","Sea","Uno",30,169066,FALSE,0.715,0.686,"C#/Db",-9.727,"major",0.036,0.227,0.657,0.11,0.86,130.945,"4","afrobeat",FALSE
"184","382pQ7OIddHeCHHdaFxyYn","Plastilina Mosh","Aquamosh","Ode To Mauricio Garces",33,254080,FALSE,0.463,0.718,"E",-11.202,"major",0.0275,0.205,0.0874,0.0541,0.855,174.112,"4","afrobeat",FALSE
"185","1wYgb2WSoI95dYx2STlgDk","Jorge Drexler","Amar la trama","Aquiles por su talón es Aquiles",31,214253,FALSE,0.523,0.282,"A",-11.418,"major",0.0791,0.776,0.00288,0.0819,0.317,132.44,"4","afrobeat",FALSE
"186","6awMoxUFFPfHusyCQAhxDA","Plastilina Mosh","Hola Chicuelos","Te Lo Juro Por Madonna (Si Omba Ta Gueno)",32,179840,FALSE,0.539,0.968,"A",-5.323,"minor",0.0476,0.00049,0.0616,0.169,0.673,98.113,"4","afrobeat",FALSE
"187","3TcfOu4zC7qIXJEz30egWs","Plastilina Mosh","Aquamosh","Bungaloo Punta Cometa",35,239920,FALSE,0.744,0.771,"F#/Gb",-9.034,"minor",0.0892,0.608,0.052,0.103,0.661,149.822,"4","afrobeat",FALSE
"188","438mvglmmUAmK8OARQqFvd","BaianaSystem","OXEAXEEXU","Dança de Airumã",31,227573,FALSE,0.683,0.862,"G",-4.55,"minor",0.0619,0.157,0.00298,0.297,0.609,108.001,"4","afrobeat",FALSE
"189","2dyDSWM5tzbssqqN4LyGCV","BaianaSystem","Duas Cidades","Barravenida, Pt. 2",31,392638,FALSE,0.532,0.844,"C",-6.393,"major",0.104,0.18,0.000174,0.0869,0.0822,137.954,"4","afrobeat",FALSE
"190","79V8ZpQFYAICfLFHEhJq7T","BaianaSystem","Duas Cidades","Mercado",30,75026,FALSE,0.596,0.394,"A#/Bb",-12.497,"major",0.0334,0.94,0.431,0.321,0.694,97.048,"4","afrobeat",FALSE
"191","7zUyeooUE7M4sl06eas3uE","Jorge Drexler","Frontera","Río abajo",30,186773,FALSE,0.718,0.46,"A",-11.107,"major",0.0272,0.646,0.0012,0.123,0.509,95.564,"4","afrobeat",FALSE
"192","49NyAaqgD1KExP3L9IgqT8","Plastilina Mosh","Aquamosh","Niño Bomba",35,223666,FALSE,0.73,0.775,"C#/Db",-8.161,"major",0.0372,0.000472,0.00188,0.0833,0.491,107.153,"4","afrobeat",FALSE
"193","7skh6P9IoZ4wQBqTHd0xku","BaianaSystem","Duas Cidades","Calamatraca",33,181706,FALSE,0.657,0.72,"A",-6.375,"minor",0.0858,0.00356,0.000948,0.0809,0.413,142.006,"4","afrobeat",FALSE
"194","6qXJn6TJ6bTajeRdGApJ47","Jorge Drexler","12 segundos de oscuridad","La infidelidad de la era informática",30,183159,FALSE,0.801,0.423,"A",-4.918,"minor",0.0703,0.486,0.0106,0.0934,0.468,139.987,"4","afrobeat",FALSE
"195","2jR9xbXmW7L5W2qMLQprBy","BaianaSystem","OXEAXEEXU","Chapéu Panamá",31,183706,FALSE,0.824,0.932,"G",-4.664,"major",0.256,0.414,0.0136,0.0594,0.471,105.01,"4","afrobeat",FALSE
"196","6RgUXAzzRljhYRI78809Vx","Los Amigos Invisibles","Repeat After Me","Sex Appeal",32,169786,FALSE,0.758,0.728,"C",-5.127,"major",0.044,0.00343,0.000182,0.294,0.846,120.961,"4","afrobeat",FALSE
"197","3kn7d9avE3lqlhmOK05O2X","Los Amigos Invisibles","Repeat After Me","Corazón Tatú",33,260693,FALSE,0.687,0.876,"G",-6.438,"major",0.0344,0.00421,0.0328,0.139,0.884,126.015,"4","afrobeat",FALSE
"198","3H4VxEjsbVroJdqIYkWE3z","Plastilina Mosh","Juan Manuel","Shampoo",28,139133,FALSE,0.716,0.509,"D",-6.926,"major",0.0753,0.683,0.891,0.0884,0.374,170.117,"4","afrobeat",FALSE
"199","60RAYSlPmLbMwNF0UQRq54","Los Amigos Invisibles","Cool Love","Canción Ecológica",30,261885,FALSE,0.76,0.649,"F#/Gb",-9.064,"minor",0.0579,0.0417,0,0.0825,0.715,105.009,"4","afrobeat",FALSE
"200","6i1eq94lroJKzDqz3ocjbC","Los Amigos Invisibles","Cool Love","Disco Ball",31,247646,FALSE,0.754,0.818,"F#/Gb",-7.047,"minor",0.0342,0.000998,6.26e-05,0.93,0.78,105,"4","afrobeat",FALSE
"201","0H3GpvGeVrCXu0opyBwXs3","Los Amigos Invisibles","El Paradise","Contigo",30,252600,FALSE,0.642,0.933,"F",-5.562,"major",0.0431,0.00928,2.31e-05,0.337,0.743,131.982,"4","afrobeat",FALSE
"202","76Id5YpwGnoxtFNceLXFMY","Plastilina Mosh","JAJAJA","JAJAJA",32,191472,FALSE,0.714,0.889,"C",-4.857,"major",0.0367,0.0483,4.02e-05,0.413,0.935,122.757,"4","afrobeat",FALSE
"203","0HaeGQdShN9VUjakBQfrp6","Plastilina Mosh","Hola Chicuelos","Enzo",31,235200,FALSE,0.735,0.864,"C#/Db",-4.801,"major",0.0742,0.00434,0.598,0.765,0.851,90.037,"4","afrobeat",FALSE
"204","0FMXE6Tkdurx7pPcSfIezB","Jorge Drexler","Cara B","Sea - Cara B",29,252573,FALSE,0.466,0.342,"G",-15.497,"major",0.195,0.746,1.74e-05,0.582,0.628,120.066,"4","afrobeat",FALSE
"205","7DGciw6JNzvNtdmvvANsHV","BaianaSystem","BaianaSystem","Barravenida",27,297360,FALSE,0.646,0.651,"G",-10.789,"minor",0.0328,0.0025,0.739,0.17,0.672,133.985,"4","afrobeat",FALSE
"206","058beKosGKglMtEQ3sZwq6","BaianaSystem","ATO 3: América do Sol","Corneteiro Luís",29,219746,FALSE,0.762,0.858,"A",-4.589,"minor",0.0313,0.321,0.0629,0.276,0.836,126.005,"4","afrobeat",FALSE
"207","15F5w6GELfrYu4M4Wq02Nt","Jorge Drexler","Llueve","De amor y de casualidad",28,191466,FALSE,0.741,0.564,"A",-9.052,"major",0.051,0.225,6.71e-05,0.0964,0.359,117.859,"4","afrobeat",FALSE
"208","49ieDVc3fyaSV6QUiusAWG","Criolo","Espiral de Ilusão - Deluxe Edition","Língua Felina – Deluxe Edition",26,180480,FALSE,0.77,0.797,"C",-4.778,"major",0.0345,0.555,0.000122,0.0928,0.964,96.879,"4","afrobeat",FALSE
"209","0l2BHYyFjlGdnR0uunsImK","Los Amigos Invisibles","Super Pop Venezuela","Si Tú Te Vas",30,278093,FALSE,0.783,0.491,"F",-9.672,"major",0.0351,0.044,0.000361,0.147,0.339,134.955,"4","afrobeat",FALSE
"210","68jCHd8ltpjWwj0cDX2G1y","Jorge Drexler","Sea","Nada menos",30,220413,FALSE,0.695,0.514,"A",-9.933,"major",0.0326,0.283,0.00019,0.116,0.439,132.065,"4","afrobeat",FALSE
"211","1sTIyJ58UqaMxjGllmkzx2","BaianaSystem","OXEAXEEXU","Tubarão",28,142333,FALSE,0.738,0.925,"C",-4.205,"major",0.0429,0.0125,0.836,0.153,0.704,131.065,"4","afrobeat",FALSE
"212","57ypE3GdN7ZLaZou7JAu9t","Jorge Drexler","Sea","Tamborero",29,264293,FALSE,0.833,0.579,"B",-9.205,"minor",0.101,0.451,0.294,0.152,0.819,94.008,"4","afrobeat",FALSE
"213","6CdWVVb0fEm68YrJFHSOI2","Los Amigos Invisibles","El Paradise (Extended)","Espérame (Extended Mix)",31,337882,FALSE,0.75,0.775,"A",-7.086,"major",0.0382,0.00914,0.0061,0.075,0.962,119.982,"4","afrobeat",FALSE
"214","7kM4yhMogdpiOZu0wL1UFy","BaianaSystem","BaianaSystem","Amerikha Expressa",28,179306,FALSE,0.39,0.661,"G",-9.916,"minor",0.0321,0.61,0.726,0.298,0.205,123.257,"4","afrobeat",FALSE
"215","0AJrAnMeFDG04VHuuvrC9Y","BaianaSystem","BaianaSystem","Jah Jah Revolta",30,321666,FALSE,0.551,0.806,"B",-8.328,"minor",0.0558,0.026,0.00122,0.0762,0.671,143.876,"4","afrobeat",FALSE
"216","2TPCINjlzZ9Hbp0tCRQC2b","BaianaSystem","BaianaSystem","O Carnaval Quem É Que Faz?",29,263146,FALSE,0.603,0.849,"B",-8.917,"minor",0.0392,0.1,0.138,0.106,0.674,143.027,"4","afrobeat",FALSE
"217","3A33sno00r6ooYuPjV8txe","BaianaSystem","OXEAXEEXU","Rádio África",28,198720,FALSE,0.736,0.948,"G",-5.486,"major",0.0443,0.0586,0.694,0.854,0.848,130.013,"4","afrobeat",FALSE
"218","5gqFvca45ESaMKJo40t19k","Jorge Drexler","Frontera","Princesa bacana",28,190000,FALSE,0.718,0.428,"F",-13.17,"major",0.0307,0.676,0.00865,0.159,0.551,139.956,"4","afrobeat",FALSE
"219","1JF1nELbG0d3bxg7EPLGNQ","Los Amigos Invisibles","The New Sound of the Venezuelan Gozadera","Cachete a Cachete",30,287533,FALSE,0.781,0.755,"G",-7.015,"major",0.0395,0.564,0.00267,0.126,0.597,118.168,"4","afrobeat",FALSE
"220","0CgaxyFnvXznq6GCM6XJeW","Criolo","Viva Tim Maia","Coroné Antonio Bento",28,202040,FALSE,0.51,0.933,"A",-4.89,"major",0.18,0.0185,0,0.278,0.789,176.083,"4","afrobeat",FALSE
"221","5Tjwl3oPSCD2o0nkAbiGW0","Jorge Drexler","Frontera","Aquellos tiempos",29,200026,FALSE,0.552,0.499,"D",-12.078,"major",0.131,0.65,0.0685,0.117,0.665,131.952,"4","afrobeat",FALSE
"222","5gzOvdhMvQnNl5a8NlZLs7","BaianaSystem","BaianaSystem","BembaDub",26,168560,FALSE,0.353,0.721,"F#/Gb",-6.3,"minor",0.129,0.0643,0.344,0.112,0.652,170.026,"3","afrobeat",FALSE
"223","4VuK5i4dgHvc80zBMCcty0","Criolo","Espiral de Ilusão - Deluxe Edition","Dilúvio de Solidão",24,158040,FALSE,0.73,0.646,"A",-6.751,"major",0.0345,0.669,0.00171,0.0866,0.938,98.012,"4","afrobeat",FALSE
"224","2v7OzJaNF7ZCXrbnsYonGw","Jorge Drexler","Llueve","No pienses de más",27,190000,FALSE,0.706,0.608,"C",-8.304,"major",0.031,0.227,4.36e-05,0.112,0.215,120.407,"4","afrobeat",FALSE
"225","4DLl7PmnqhrYN6hDRO9Whu","Jorge Drexler","Codo Con Codo","Codo Con Codo",27,105438,FALSE,0.667,0.218,"E",-10.563,"minor",0.0351,0.941,1.45e-06,0.191,0.224,113.842,"4","afrobeat",FALSE
